test_path,fit_path,hamming_dist
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0710.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(213).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (15).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1236.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1331.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1031.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0269.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(244).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1225.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0483.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0363.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (245).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (244).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1110.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0042.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1110.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(43).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1110.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0157.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (779).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (780).jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0287.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (358).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0287.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0286.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0287.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (357).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0962.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(209).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0962.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0190.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Te-pi_0109.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_1316.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/2587.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/2588.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (227).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0142.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Te-gl_0051.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (738).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0358.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0463.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0358.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0233.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0629.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1584.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0629.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1268.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0629.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1358.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/m1(10).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/image(100).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/m1(10).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Te-meTr_0002.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/m1(10).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Te-me_0140.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0195.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Te-meTr_0003.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0195.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/image(102).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (565).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0517.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (565).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Te-piTr_0001.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (565).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (568).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (565).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (567).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (565).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (566).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/468.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/466.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0042.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/m (149).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0042.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Te-me_0127.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0042.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/m (151).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Te-gl_0033.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (665).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Te-gl_0033.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (666).jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Te-gl_0033.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Tr-gl_0090.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0960.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0985.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Te-pi_0054.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (777).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (569).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Te-piTr_0002.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/1207.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/1205.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0604.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1445.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0427.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/m2 (152).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (12).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/image(76).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (38).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0760.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (38).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0226.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (38).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0036.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (38).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1080.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (38).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1200.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (38).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0504.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Te-me_0292.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Te-me_0287.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (255).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0180.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (255).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/Tr-pi_0175.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (255).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (257).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (255).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/pituitary/p (261).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0979.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0364.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0979.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(96).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0979.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0066.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0979.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0100.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0979.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(397).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1389.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0912.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1389.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1552.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1389.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0412.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(363).jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(337).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0063.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(36).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0080.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0057.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0326.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(57).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0313.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(358).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1174.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1166.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0034.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (328).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Tr-gl_0014.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (328).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/meningioma/Tr-me_0835.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/1624.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/1625.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/1624.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/1626.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0517.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1459.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Te-no_0223.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image(311).jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0802.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1194.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/image (18).jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0016.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0304.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1057.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1258.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_1163.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/notumor/Tr-no_0752.jpg,2
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/gg (591).jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Tr-gl_0076.jpg,0
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Tr-gl_0319.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Tr-gl_0318.jpg,4
/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Tr-gl_0319.jpg,/kaggle/input/datasets/sabersakin/brainmri/Datasest Merged 1/Datasest Merged 1/glioma/Tr-gl_0321.jpg,4
